"leaderboard","rank","address","boost","stakeRatio","nativeBalance","nonNativeBalance"
"boost","16090","0xAe0d...03F9","1","0","142.879","0"
"boost","16091","0x0229...Ab69","1","0","142.7085","0"
"boost","16092","0xA648...cbf9","1","0","142.701891392169","0"
"boost","16093","0x262E...886A","1","0","142.671684958","0"
"boost","16094","0x4c66...1D08","1","0","142.63901299915","0"
"boost","16095","0x910b...8bd2","1","0","142.585403077286","0"
"boost","16096","0x2cEA...9EB1","1","0","142.555634969722","0"
"boost","16097","0xb12e...C3ec","1","0","142.439945513146","0"
"boost","16098","0x982d...D1F0","1","0","142.4016","0"
"boost","16099","0x668F...3067","1","0","142.400686841164","0"
"boost","16100","0x6BcE...A1a8","1","0","142.387046950761","0"
"boost","16101","0x782c...b415","1","0","142.3143722","0"
"boost","16102","0xbBe3...44d6","1","0","142.250267964906","0"
"boost","16103","0xaE63...c052","1","0","142.247295722319","0"
"boost","16104","0x00B1...8994","1","0","142.234183623734","0"
"boost","16105","0xcd24...D5a4","1","0","142.229837679031","0"
"boost","16106","0x9029...e3d7","1","0","142.2138795","0"
"boost","16107","0xB02D...20dD","1","0","142.188851753534","0"
"boost","16108","0x5eA5...D61b","1","0","142.186956499801","0"
"boost","16109","0x7944...Eb7d","1","0","142.17590009532","0"
"boost","16110","0x64C4...F1b7","1","0","142.064732478243","0"
"boost","16111","0xc9CF...37E4","1","0","141.94683737197","0"
"boost","16112","0x5f7B...9Cbc","1","0","141.932266898795","0"
"boost","16113","0xBd25...5225","1","0","141.917247389788","0"
"boost","16114","0x4c6A...32a4","1","0","141.840559276539","0"
"boost","16115","0xC75b...0FFb","1","0","141.806015621754","0"
"boost","16116","0xa25F...d95d","1","0","141.797132678064","0"
"boost","16117","0x078F...5b7A","1","0","141.787734644162","0"
"boost","16118","0x1261...2F85","1","0","141.750590649414","0"
"boost","16119","0x6b43...5C9e","1","0","141.7135102515","0"
"boost","16120","0x9B63...1a00","1","0","141.65059510136","0"
"boost","16121","0x2624...Ff2F","1","0","141.622653922711","0"
"boost","16122","0x2Bdc...dE69","1","0","141.592525891761","0"
"boost","16123","0xa58c...08D1","1","0","141.5477019","0"
"boost","16124","0xb010...6876","1","0","141.540452595296","0"
"boost","16125","0x563A...4d9e","1","0","141.52864","0"
"boost","16126","0xc748...3ffa","1","0","141.515","0"
"boost","16127","0x8D99...8455","1","0","141.515","0"
"boost","16128","0x7fEF...3c67","1","0","141.512988608447","0"
"boost","16129","0x9826...7AeD","1","0","141.508703750313","0"
"boost","16130","0xb626...C373","1","0","141.502450086354","0"
"boost","16131","0xaB57...6D0B","1","0","141.296610877616","0"
"boost","16132","0xEecd...246f","1","0","141.207572937473","0"
"boost","16133","0x7052...2BE2","1","0","141.184912","0"
"boost","16134","0x87bE...353b","1","0","141.174","0"
"boost","16135","0x5f12...9010","1","0","141.162072478644","0"
"boost","16136","0x0524...6a16","1","0","141.159853769722","0"
"boost","16137","0x22d9...6656","1","0","140.991884986656","0"
"boost","16138","0x87a8...DDc1","1","0","140.846072915953","0"
"boost","16139","0x20E4...511E","1","0","140.829020033938","0"
"boost","16140","0x422f...C668","1","0","140.735163582292","0"
"boost","16141","0x53cd...9e32","1","0","140.72055962283","0"
"boost","16142","0x5aC2...20f5","1","0","140.694215332632","0"
"boost","16143","0xB50F...Aa8e","1","0","140.586472969981","0"
"boost","16144","0x976E...cd0d","1","0","140.56558173681","0"
"boost","16145","0x3A73...cb46","1","0","140.530985321113","0"
"boost","16146","0x0895...5752","1","0","140.480170932804","0"
"boost","16147","0x17E2...5E07","1","0","140.381609787504","0"
"boost","16148","0xDBc2...92b0","1","0","140.36563904","0"
"boost","16149","0xaCE4...e79E","1","0","140.353885985921","0"
"boost","16150","0xB696...3043","1","0","140.275218570304","0"
"boost","16151","0xB0E0...1204","1","0","140.2635982","0"
"boost","16152","0x7895...C965","1","0","140.216868740209","0"
"boost","16153","0x7Cb6...635D","1","0","140.103816547652","0"
"boost","16154","0x6dF8...6D35","1","0","140.067749431865","0"
"boost","16155","0x6D24...4eb5","1","0","139.995541416539","0"
"boost","16156","0x6dB0...5D7F","1","0","139.987453492939","0"
"boost","16157","0x73E3...9999","1","0","139.969886976147","0"
"boost","16158","0x64c2...fa64","1","0","139.903445952474","0"
"boost","16159","0x9Baf...C27c","1","0","139.888785843004","0"
"boost","16160","0x65Cd...Da14","1","0","139.871543871236","0"
"boost","16161","0xf1f5...9294","1","0","139.8326765","0"
"boost","16162","0xe8D0...55FE","1","0","139.821353263922","0"
"boost","16163","0x900e...1D56","1","0","139.783875186642","0"
"boost","16164","0xb4F3...179D","1","0","139.76745948752","0"
"boost","16165","0xC394...1f6B","1","0","139.76636175831","0"
"boost","16166","0x0339...02B3","1","0","139.661929395039","0"
"boost","16167","0x3ee6...00Fa","1","0","139.6618355","0"
"boost","16168","0x1C65...8c16","1","0","139.574041171897","0"
"boost","16169","0x3f03...6ea2","1","0","139.549425532","0"
"boost","16170","0x4986...1017","1","0","139.533244977802","0"
"boost","16171","0x1104...6D5D","1","0","139.469","0"
"boost","16172","0xeD90...F08c","1","0","139.450160598145","0"
"boost","16173","0x18cA...fD37","1","0","139.441727845634","0"
"boost","16174","0x7542...1A56","1","0","139.396342777906","0"
"boost","16175","0x3A71...8919","1","0","139.357872942256","0"
"boost","16176","0xfd12...386b","1","0","139.290855024406","0"
"boost","16177","0x6778...c6b3","1","0","139.284788281194","0"
"boost","16178","0xF09c...0D97","1","0","139.230041555846","0"
"boost","16179","0xEc2a...556b","1","0","139.22689","0"
"boost","16180","0x8f90...4E4E","1","0","139.204930894581","0"
"boost","16181","0xCe7D...B85F","1","0","139.189715649603","0"
"boost","16182","0xA5d4...B69D","1","0","139.129313326666","0"
"boost","16183","0x627D...6Cb9","1","0","139.099233671225","0"
"boost","16184","0x98a8...1536","1","0","139.080380859003","0"
"boost","16185","0x829B...D368","1","0","139.054534512737","0"
"boost","16186","0xd9b6...15f5","1","0","139.052712865522","0"
"boost","16187","0xd4AD...f376","1","0","139.031090979045","0"
"boost","16188","0x09bE...1569","1","0","139.019552521662","0"
"boost","16189","0x6d70...4732","1","0","138.9934755","0"
"boost","16190","0x0628...30B2","1","0","138.980141348989","0"
"boost","16191","0x4CCb...0E97","1","0","138.952374179293","0"
"boost","16192","0xBEC0...bf26","1","0","138.939070574699","0"
"boost","16193","0x8bbA...6d8c","1","0","138.897158803313","0"
"boost","16194","0x1d3b...1309","1","0","138.894298635934","0"
"boost","16195","0x1570...2c40","1","0","138.877650349223","0"
"boost","16196","0xC7f7...154b","1","0","138.805359067994","0"
"boost","16197","0x2998...4599","1","0","138.745518769212","0"
"boost","16198","0x0B64...0632","1","0","138.706380975124","0"
"boost","16199","0x7F0A...898F","1","0","138.693517054276","0"
"boost","16200","0x6661...e2Bd","1","0","138.68805885","0"
"boost","16201","0x7A38...208f","1","0","138.662535","0"
"boost","16202","0x9953...C285","1","0","138.62332","0"
"boost","16203","0xa527...0943","1","0","138.5890495","0"
"boost","16204","0x3de6...DFbf","1","0","138.588664162792","0"
"boost","16205","0x7C85...1fB9","1","0","138.574692674609","0"
"boost","16206","0xe5CA...2e35","1","0","138.55605775","0"
"boost","16207","0x3285...038E","1","0","138.541188895905","0"
"boost","16208","0xb61b...6FD7","1","0","138.519368807605","0"
"boost","16209","0x01e7...74b9","1","0","138.446","0"
"boost","16210","0x54c6...543E","1","0","138.429360536531","0"
"boost","16211","0x8F5C...3f0F","1","0","138.415560802435","0"
"boost","16212","0xdec0...3c26","1","0","138.402815431116","0"
"boost","16213","0xD80B...58cE","1","0","138.293870798351","0"
"boost","16214","0xa6AA...1c57","1","0","138.281483991021","0"
"boost","16215","0xEC54...02b4","1","0","138.24097375","0"
"boost","16216","0x645c...c884","1","0","138.064372501094","0"
"boost","16217","0x4850...ccF2","1","0","138.025554730806","0"
"boost","16218","0xfa76...1e5A","1","0","138.00621912","0"
"boost","16219","0x5460...0c0f","1","0","137.985428034621","0"
"boost","16220","0xF08e...5f34","1","0","137.894965750952","0"
"boost","16221","0x1bdC...3198","1","0","137.867797672195","0"
"boost","16222","0xd200...4Aaf","1","0","137.8560018","0"
"boost","16223","0xc380...1351","1","0","137.830981568668","0"
"boost","16224","0x3eBc...08F3","1","0","137.785716533863","0"
"boost","16225","0x60F5...Bf9d","1","0","137.773073180637","0"
"boost","16226","0x949F...08Bd","1","0","137.738037858168","0"
"boost","16227","0x2DEF...eB02","1","0","137.715445150269","0"
"boost","16228","0x83df...a951","1","0","137.674032950201","0"
"boost","16229","0xc047...6495","1","0","137.664889240119","0"
"boost","16230","0x5FAE...877f","1","0","137.664242095242","0"
"boost","16231","0x084b...Fd6b","1","0","137.6195865","0"
"boost","16232","0x5080...0863","1","0","137.593477421501","0"
"boost","16233","0xfb77...2724","1","0","137.519964374458","0"
"boost","16234","0x7014...C5f5","1","0","137.491255341522","0"
"boost","16235","0x8842...32A8","1","0","137.482729590726","0"
"boost","16236","0x0450...27bC","1","0","137.423","0"
"boost","16237","0x2d4e...36c9","1","0","137.420569085499","0"
"boost","16238","0xa9aE...b37a","1","0","137.2085792","0"
"boost","16239","0xF00c...d407","1","0","137.162258147016","0"
"boost","16240","0xb5B9...EA38","1","0","137.151601828444","0"
"boost","16241","0xC068...4c6A","1","0","137.127559565688","0"
"boost","16242","0x725D...9DD5","1","0","137.114469846568","0"
"boost","16243","0x04bC...7D21","1","0","136.993855419266","0"
"boost","16244","0x0827...CEc0","1","0","136.952463871316","0"
"boost","16245","0x6F67...C029","1","0","136.85995907305","0"
"boost","16246","0x934e...72f0","1","0","136.840874015723","0"
"boost","16247","0xB972...f88E","1","0","136.81613935","0"
"boost","16248","0x37E2...9b77","1","0","136.754495997432","0"
"boost","16249","0xb8BE...e22c","1","0","136.749013580048","0"
"boost","16250","0x37ee...EA5d","1","0","136.73759","0"
"boost","16251","0x5294...6CA5","1","0","136.679109376207","0"
"boost","16252","0x13D5...B7BF","1","0","136.638533708467","0"
"boost","16253","0x8886...C991","1","0","136.632422577406","0"
"boost","16254","0xEC71...1056","1","0","136.575130889246","0"
"boost","16255","0xe479...e03A","1","0","136.567346117464","0"
"boost","16256","0xe977...A1e0","1","0","136.51594","0"
"boost","16257","0x1E69...ec07","1","0","136.512290854972","0"
"boost","16258","0x7338...F0E1","1","0","136.45570235","0"
"boost","16259","0x3Cc1...E712","1","0","136.450287765748","0"
"boost","16260","0x7A38...7fae","1","0","136.429929153608","0"
"boost","16261","0x6861...27C7","1","0","136.400907814322","0"
"boost","16262","0x7f36...0aE2","1","0","136.4","0"
"boost","16263","0xd425...84DB","1","0","136.4","0"
"boost","16264","0x487E...80E8","1","0","136.4","0"
"boost","16265","0x6E50...7197","1","0","136.4","0"
"boost","16266","0x05aE...54F1","1","0","136.4","0"
"boost","16267","0x31EA...ffb3","1","0","136.4","0"
"boost","16268","0x9EA6...Ca9b","1","0","136.4","0"
"boost","16269","0xDF39...9a59","1","0","136.4","0"
"boost","16270","0xA234...4555","1","0","136.4","0"
"boost","16271","0x5fE3...CB22","1","0","136.4","0"
"boost","16272","0xB477...0672","1","0","136.4","0"
"boost","16273","0x3324...2933","1","0","136.4","0"
"boost","16274","0xa37f...4261","1","0","136.4","0"
"boost","16275","0x15e0...073e","1","0","136.4","0"
"boost","16276","0x8976...8cd6","1","0","136.4","0"
"boost","16277","0x3e2C...Fad9","1","0","136.4","0"
"boost","16278","0xDCED...5dEA","1","0","136.4","0"
"boost","16279","0x3e94...6acB","1","0","136.4","0"
"boost","16280","0xD228...1a28","1","0","136.4","0"
"boost","16281","0xF587...213a","1","0","136.4","0"
"boost","16282","0xb62f...045D","1","0","136.4","0"
"boost","16283","0x7Aa6...313a","1","0","136.4","0"
"boost","16284","0x41C5...d027","1","0","136.4","0"
"boost","16285","0xCa60...7E37","1","0","136.4","0"
"boost","16286","0x88f1...Fd1a","1","0","136.4","0"
"boost","16287","0xA6f4...2B08","1","0","136.4","0"
"boost","16288","0x8D9d...0F3b","1","0","136.4","0"
"boost","16289","0xc8E0...8D18","1","0","136.4","0"
"boost","16290","0x34DB...F9C7","1","0","136.4","0"
"boost","16291","0x2615...7668","1","0","136.4","0"
"boost","16292","0x638E...c678","1","0","136.4","0"
"boost","16293","0x21cb...790D","1","0","136.4","0"
"boost","16294","0x4f38...c136","1","0","136.4","0"
"boost","16295","0x59ac...48bC","1","0","136.4","0"
"boost","16296","0x9745...9B49","1","0","136.4","0"
"boost","16297","0x7d7D...9443","1","0","136.4","0"
"boost","16298","0xd652...beF1","1","0","136.4","0"
"boost","16299","0x2Ee5...C696","1","0","136.4","0"
"boost","16300","0xcAc5...3474","1","0","136.4","0"
"boost","16301","0x11F7...9851","1","0","136.363578649386","0"
"boost","16302","0x0BF1...5d17","1","0","136.345702888575","0"
"boost","16303","0x358E...a13a","1","0","136.303579920379","0"
"boost","16304","0x7e3a...dE69","1","0","136.255892472359","0"
"boost","16305","0xf1C6...f4E9","1","0","136.173225223213","0"
"boost","16306","0x29EE...9E72","1","0","136.08031932","0"
"boost","16307","0xBc6F...DF20","1","0","136.075308607728","0"
"boost","16308","0x732F...CEf5","1","0","135.983589887002","0"
"boost","16309","0x7b06...4503","1","0","135.855141648592","0"
"boost","16310","0xD206...C812","1","0","135.822139355356","0"
"boost","16311","0xbe68...489c","1","0","135.794333055395","0"
"boost","16312","0xAa9D...14B9","1","0","135.782998052078","0"
"boost","16313","0x0c27...9731","1","0","135.736463434435","0"
"boost","16314","0x6eC8...F4Ec","1","0","135.728063379902","0"
"boost","16315","0x3028...6892","1","0","135.6839","0"
"boost","16316","0x5f7c...9B37","1","0","135.646965673376","0"
"boost","16317","0xEBae...838D","1","0","135.489873192159","0"
"boost","16318","0x157e...43d4","1","0","135.47235892226","0"
"boost","16319","0xd1A5...5807","1","0","135.44889985","0"
"boost","16320","0xC964...fC6A","1","0","135.404962","0"
"boost","16321","0xcBD0...Fa35","1","0","135.247503132398","0"
"boost","16322","0xAab4...7b50","1","0","135.10666572438","0"
"boost","16323","0xF105...0d1A","1","0","135.068882252852","0"
"boost","16324","0x8979...6858","1","0","134.992007813895","0"
"boost","16325","0x1465...570E","1","0","134.85823329","0"
"boost","16326","0xf755...8179","1","0","134.84845","0"
"boost","16327","0xe744...fab1","1","0","134.84044822708","0"
"boost","16328","0x7Ecd...4e38","1","0","134.792874194505","0"
"boost","16329","0xe5a8...160f","1","0","134.729991532026","0"
"boost","16330","0x6AB1...1196","1","0","134.7291","0"
"boost","16331","0x3df6...5a85","1","0","134.695","0"
"boost","16332","0x34cc...40B9","1","0","134.695","0"
"boost","16333","0xD281...b576","1","0","134.695","0"
"boost","16334","0x5B3E...Fb67","1","0","134.695","0"
"boost","16335","0x373f...1197","1","0","134.642201938443","0"
"boost","16336","0x8f00...7EE4","1","0","134.560578627644","0"
"boost","16337","0xf332...b22e","1","0","134.534750275849","0"
"boost","16338","0x746e...80e0","1","0","134.448748584181","0"
"boost","16339","0x6117...E6e8","1","0","134.42732696801","0"
"boost","16340","0x120D...1DBf","1","0","134.368115962351","0"
"boost","16341","0x53EC...7E6D","1","0","134.354","0"
"boost","16342","0x233C...c409","1","0","134.338073562972","0"
"boost","16343","0x2A22...b036","1","0","134.266239310926","0"
"boost","16344","0x9631...1B0e","1","0","134.266203296589","0"
"boost","16345","0x21A1...0B29","1","0","134.209799535632","0"
"boost","16346","0xD13A...cd2c","1","0","134.1904905","0"
"boost","16347","0x11b2...ED2B","1","0","134.188711805789","0"
"boost","16348","0x9629...7266","1","0","134.184696827014","0"
"boost","16349","0x6B49...E689","1","0","134.172270231137","0"
"boost","16350","0x62D6...F4FD","1","0","134.147732236602","0"
"boost","16351","0x27ea...7d73","1","0","134.085416394782","0"
"boost","16352","0xC5aa...CCde","1","0","134.075796181829","0"
"boost","16353","0x7200...643D","1","0","134.053373374478","0"
"boost","16354","0x6180...6e91","1","0","134.032993791267","0"
"boost","16355","0x3E0a...d3Ae","1","0","133.957153122843","0"
"boost","16356","0xCDC2...24bb","1","0","133.939726131957","0"
"boost","16357","0x0237...Dc35","1","0","133.87479888223","0"
"boost","16358","0x178B...bB5f","1","0","133.780918692785","0"
"boost","16359","0x3745...7ead","1","0","133.772540297127","0"
"boost","16360","0x6C19...0541","1","0","133.764652295677","0"
"boost","16361","0x2b91...5032","1","0","133.734646991247","0"
"boost","16362","0xB348...60cC","1","0","133.7140686585","0"
"boost","16363","0xB2a2...E983","1","0","133.692593215844","0"
"boost","16364","0xC6F5...92c8","1","0","133.683863961338","0"
"boost","16365","0x7B76...95f0","1","0","133.65257664","0"
"boost","16366","0xDf8B...1592","1","0","133.587693241804","0"
"boost","16367","0x57a0...Da51","1","0","133.565116159099","0"
"boost","16368","0xa6e8...d2b7","1","0","133.532848389488","0"
"boost","16369","0xEFb2...dc57","1","0","133.503906357782","0"
"boost","16370","0x3Eb7...6d43","1","0","133.47813875742","0"
"boost","16371","0x31A8...fE39","1","0","133.444712741981","0"
"boost","16372","0xaDbd...CA91","1","0","133.429595895037","0"
"boost","16373","0xaAd3...9B44","1","0","133.419494210415","0"
"boost","16374","0xE729...2C60","1","0","133.352126466305","0"
"boost","16375","0xeD41...81cd","1","0","133.350225817927","0"
"boost","16376","0x0770...11d8","1","0","133.327208603061","0"
"boost","16377","0xF61B...945f","1","0","133.278811895044","0"
"boost","16378","0xeB6F...871e","1","0","133.276633812486","0"
"boost","16379","0x2BCd...6694","1","0","133.230281630981","0"
"boost","16380","0xA106...C37b","1","0","133.1605","0"
"boost","16381","0xA6Af...51E1","1","0","133.158338537448","0"
"boost","16382","0x796B...eEbb","1","0","133.14030205233","0"
"boost","16383","0x641E...0B88","1","0","133.094668638982","0"
"boost","16384","0x4043...6669","1","0","133.071146187195","0"
"boost","16385","0x70A6...2e8A","1","0","133.05679006682","0"
"boost","16386","0x519C...b180","1","0","133.026876635671","0"
"boost","16387","0x2bFC...C6e1","1","0","133.003778349581","0"
"boost","16388","0x0626...Da21","1","0","132.950052091651","0"
"boost","16389","0x11fb...6Ef2","1","0","132.897582330332","0"
"boost","16390","0x3332...72a2","1","0","132.866739981437","0"
"boost","16391","0x8BEb...1512","1","0","132.832445307557","0"
"boost","16392","0x6077...e1c4","1","0","132.8195","0"
"boost","16393","0x6F39...A104","1","0","132.788021608","0"
"boost","16394","0x1082...33bA","1","0","132.7842065","0"
"boost","16395","0xaF2d...A8d5","1","0","132.725851234796","0"
"boost","16396","0xe5E8...bBC3","1","0","132.72440321219","0"
"boost","16397","0xE547...3FC4","1","0","132.72402","0"
"boost","16398","0x2f43...7477","1","0","132.7172","0"
"boost","16399","0x05F8...4eC1","1","0","132.71219752552","0"
"boost","16400","0x55cA...3e67","1","0","132.699931892639","0"
"boost","16401","0x4326...F5Ff","1","0","132.680343983849","0"
"boost","16402","0x61a7...60C8","1","0","132.611097850137","0"
"boost","16403","0xEEDc...B740","1","0","132.5901465797","0"
"boost","16404","0xd4c0...3F4F","1","0","132.588871283783","0"
"boost","16405","0xAD33...ca35","1","0","132.5808","0"
"boost","16406","0x7462...A9Bd","1","0","132.52965","0"
"boost","16407","0x7Bf5...Bd40","1","0","132.514078151612","0"
"boost","16408","0xd410...Bd11","1","0","132.509288056984","0"
"boost","16409","0x5D0e...84E4","1","0","132.444717072412","0"
"boost","16410","0xCA00...9361","1","0","132.429326123462","0"
"boost","16411","0xa9dB...8db0","1","0","132.367482434738","0"
"boost","16412","0xD059...d798","1","0","132.358925253812","0"
"boost","16413","0x8269...49dD","1","0","132.319854192836","0"
"boost","16414","0x9EBF...5Fd6","1","0","132.254785052666","0"
"boost","16415","0x3878...d514","1","0","132.191831298338","0"
"boost","16416","0x882D...B57A","1","0","132.17001299043","0"
"boost","16417","0x478B...f007","1","0","132.150499314365","0"
"boost","16418","0x0E37...EC64","1","0","132.120956607578","0"
"boost","16419","0xB812...99C7","1","0","132.081132528353","0"
"boost","16420","0x5012...D247","1","0","132.063084003828","0"
"boost","16421","0x9d5e...d905","1","0","132.053195926115","0"
"boost","16422","0xb760...13C9","1","0","132.024768347705","0"
"boost","16423","0xAd67...6A5D","1","0","131.982345","0"
"boost","16424","0xfb96...Ac6b","1","0","131.944389609523","0"
"boost","16425","0x0386...64d4","1","0","131.82904845","0"
"boost","16426","0xfE63...c3d6","1","0","131.7965","0"
"boost","16427","0x7190...c681","1","0","131.788021914429","0"
"boost","16428","0x6d74...9Aa8","1","0","131.760605059171","0"
"boost","16429","0xb9c4...feFF","1","0","131.701277078275","0"
"boost","16430","0x9845...b307","1","0","131.661609431057","0"
"boost","16431","0xA37B...0f90","1","0","131.660976356516","0"
"boost","16432","0x5BfF...f555","1","0","131.657335139504","0"
"boost","16433","0x3275...4Af4","1","0","131.6473125","0"
"boost","16434","0x7691...dfD1","1","0","131.599604703097","0"
"boost","16435","0x3b33...8F1B","1","0","131.571337922903","0"
"boost","16436","0x144F...9801","1","0","131.494138299955","0"
"boost","16437","0xF7ca...EDc0","1","0","131.485504769631","0"
"boost","16438","0x5444...4777","1","0","131.485063056234","0"
"boost","16439","0xA01E...5dcd","1","0","131.4555","0"
"boost","16440","0xcA31...2CFf","1","0","131.442638768255","0"
"boost","16441","0x296F...d999","1","0","131.441619043691","0"
"boost","16442","0xAD3c...9205","1","0","131.440459562883","0"
"boost","16443","0x75F9...3d69","1","0","131.3694998","0"
"boost","16444","0xa204...3BA6","1","0","131.3669482675","0"
"boost","16445","0x3Aa0...5625","1","0","131.35071411","0"
"boost","16446","0xEa4d...0379","1","0","131.345735957894","0"
"boost","16447","0x9C18...79E7","1","0","131.290197166419","0"
"boost","16448","0x99C7...C940","1","0","131.271765447196","0"
"boost","16449","0xFd71...fFAb","1","0","131.245566347451","0"
"boost","16450","0xc823...8FD1","1","0","131.211006361233","0"
"boost","16451","0x729A...71BA","1","0","131.183666672638","0"
"boost","16452","0x85A3...6dc4","1","0","131.18338909404","0"
"boost","16453","0x2559...1861","1","0","131.14952647713","0"
"boost","16454","0x8436...8F9D","1","0","131.1344485","0"
"boost","16455","0xAB57...4CC7","1","0","131.132657582735","0"
"boost","16456","0xb6F8...7899","1","0","131.027035824864","0"
"boost","16457","0x55BF...e429","1","0","130.959037640239","0"
"boost","16458","0xe221...b1BE","1","0","130.913968132712","0"
"boost","16459","0x7f8f...E08A","1","0","130.887391332486","0"
"boost","16460","0x190A...bFa6","1","0","130.886698797206","0"
"boost","16461","0xbEF5...6aEA","1","0","130.849252877398","0"
"boost","16462","0x5fbD...cB5A","1","0","130.845048371341","0"
"boost","16463","0x95C1...1bA4","1","0","130.818154312694","0"
"boost","16464","0x480D...32e5","1","0","130.793655075054","0"
"boost","16465","0xA10e...73a8","1","0","130.774346339506","0"
"boost","16466","0x09B4...Fe9d","1","0","130.766906130625","0"
"boost","16467","0x39B2...6ac6","1","0","130.712297015653","0"
"boost","16468","0xfAE0...588C","1","0","130.691246748845","0"
"boost","16469","0x1BB1...d7D9","1","0","130.690092795888","0"
"boost","16470","0x07d5...0103","1","0","130.55762995","0"
"boost","16471","0xa128...3F46","1","0","130.554512245331","0"
"boost","16472","0x7B88...C279","1","0","130.49101612433","0"
"boost","16473","0xb94F...9cE8","1","0","130.470861187836","0"
"boost","16474","0xfF94...d95f","1","0","130.456250016366","0"
"boost","16475","0x8913...3bf5","1","0","130.450734624183","0"
"boost","16476","0x1964...8c7E","1","0","130.389819043945","0"
"boost","16477","0x4Ac6...7976","1","0","130.379266964365","0"
"boost","16478","0x1010...eDd3","1","0","130.352998271594","0"
"boost","16479","0xF651...840E","1","0","130.280311801029","0"
"boost","16480","0xfe72...8f1F","1","0","130.23589290745","0"
"boost","16481","0xF6A0...4718","1","0","130.157398503336","0"
"boost","16482","0x03b0...F6B1","1","0","130.103322499446","0"
"boost","16483","0x397c...636F","1","0","130.08551422489","0"
"boost","16484","0x97ba...6972","1","0","130.07445","0"
"boost","16485","0x02Cd...0731","1","0","130.073970517502","0"
"boost","16486","0x9FA6...02c0","1","0","130.065344602055","0"
"boost","16487","0xB977...f65C","1","0","130.064298556008","0"
"boost","16488","0x55a0...8a5f","1","0","130.041605582648","0"
"boost","16489","0x3bAF...8E7E","1","0","130.016432955971","0"
"boost","16490","0x6D27...3863","1","0","130.006599752301","0"
"boost","16491","0x9117...74F2","1","0","129.918863001849","0"
"boost","16492","0xA4Ed...d797","1","0","129.88637197214","0"
"boost","16493","0xE55F...03b4","1","0","129.877023278059","0"
"boost","16494","0x8e82...7039","1","0","129.858862722068","0"
"boost","16495","0x7f34...0E75","1","0","129.762862560372","0"
"boost","16496","0x2a8E...327b","1","0","129.757888090808","0"
"boost","16497","0x1d6D...c518","1","0","129.756112032253","0"
"boost","16498","0x41EC...3d8e","1","0","129.7505","0"
"boost","16499","0x570e...44Ac","1","0","129.7505","0"
"boost","16500","0xC118...35Af","1","0","129.716370054025","0"
"boost","16501","0x143A...7Bfa","1","0","129.669055493337","0"
"boost","16502","0x03fC...E35e","1","0","129.66525","0"
"boost","16503","0x7545...3d19","1","0","129.6482","0"
"boost","16504","0x9b1f...a7a0","1","0","129.642744","0"
"boost","16505","0x1Bf9...2Cf9","1","0","129.625047568714","0"
"boost","16506","0xa7C2...5E89","1","0","129.615084127096","0"
"boost","16507","0x73CA...47Ac","1","0","129.58","0"
"boost","16508","0xbaAd...6C31","1","0","129.575961349517","0"
"boost","16509","0xAd24...Abb8","1","0","129.5602610445","0"
"boost","16510","0xf6c9...b4cf","1","0","129.499819587043","0"
"boost","16511","0x2601...53E6","1","0","129.497918226481","0"
"boost","16512","0x6f05...760A","1","0","129.475492707","0"
"boost","16513","0xD0C0...92a1","1","0","129.4436","0"
"boost","16514","0xd1E9...A62f","1","0","129.43149852233","0"
"boost","16515","0x86b9...23bA","1","0","129.37881","0"
"boost","16516","0x9884...bD6D","1","0","129.372427695207","0"
"boost","16517","0xB965...6B68","1","0","129.372371640864","0"
"boost","16518","0xE774...7cF7","1","0","129.334936937384","0"
"boost","16519","0x44e4...72bB","1","0","129.324936227949","0"
"boost","16520","0x81b9...f181","1","0","129.261334647652","0"
"boost","16521","0x6c23...63a5","1","0","129.25605","0"
"boost","16522","0x93dB...1209","1","0","129.231648276166","0"
"boost","16523","0xf9f1...cEc4","1","0","129.212374326846","0"
"boost","16524","0x2148...0770","1","0","129.2049","0"
"boost","16525","0xd87b...C293","1","0","129.165158995562","0"
"boost","16526","0x7e96...538c","1","0","129.141374747976","0"
"boost","16527","0xe182...CEe6","1","0","129.013530178879","0"
"boost","16528","0xFA24...1cCc","1","0","128.992411242009","0"
"boost","16529","0x924a...FbBb","1","0","128.9808971","0"
"boost","16530","0xC886...0707","1","0","128.961468351104","0"
"boost","16531","0x4CcC...2D96","1","0","128.961333090577","0"
"boost","16532","0x796e...71C4","1","0","128.898992413237","0"
"boost","16533","0x5F41...937C","1","0","128.894316692552","0"
"boost","16534","0x1a6f...B23A","1","0","128.785559001","0"
"boost","16535","0x8aa7...BF21","1","0","128.754098","0"
"boost","16536","0x21C6...9374","1","0","128.708477205269","0"
"boost","16537","0x53C6...F698","1","0","128.6934","0"
"boost","16538","0x56E0...3697","1","0","128.693017733053","0"
"boost","16539","0x2B6A...6c8C","1","0","128.674517153576","0"
"boost","16540","0x30BD...7003","1","0","128.674517153576","0"
"boost","16541","0x9096...B5B6","1","0","128.666174650934","0"
"boost","16542","0x5C79...1E94","1","0","128.590418","0"
"boost","16543","0xC18F...12bC","1","0","128.573246333428","0"
"boost","16544","0x3A30...49cf","1","0","128.501758","0"
"boost","16545","0x3f35...3323","1","0","128.501073454948","0"
"boost","16546","0x6936...3Dc1","1","0","128.484191273105","0"
"boost","16547","0x9ab1...1679","1","0","128.482537647425","0"
"boost","16548","0x8371...A4fe","1","0","128.448720486931","0"
